,City,date,time,masterclass,hour
501,visakhapatnam,2020-08-01,16:46:31,Video Editing,15
502,pune,2020-08-01,16:46:31,Video Editing,16
503,pune,2020-08-01,16:46:31,Video Editing,16
504,pune,2020-08-01,16:46:31,Video Editing,16
505,pune,2020-08-01,16:46:31,Video Editing,16
506,pune,2020-08-01,16:46:31,Video Editing,16
507,pune,2020-08-01,16:46:31,Video Editing,16
508,solapur,2020-08-01,16:46:31,Video Editing,16
509,pune,2020-08-01,16:46:31,Video Editing,17
510,surat,2020-08-01,16:46:31,Video Editing,17
511,nellore ,2020-08-01,16:46:31,Video Editing,17
512,khariar road,2020-08-01,16:46:31,Video Editing,17
513,gadarpur ,2020-08-01,16:46:31,Video Editing,18
514,mumbai,2020-08-01,16:46:31,Video Editing,18
515,guwahati,2020-08-01,16:46:31,Video Editing,18
516,jalgaon jamod ,2020-08-01,16:46:31,Video Editing,18
517,madurai,2020-08-01,16:46:31,Video Editing,18
518,kolhapur,2020-08-01,16:46:31,Video Editing,18
519,nellore ,2020-08-01,16:46:31,Video Editing,18
520,mumbai ,2020-08-01,16:46:31,Video Editing,18
521,hyderabad,2020-08-01,16:46:31,Video Editing,19
522,bangalore ,2020-08-01,16:46:31,Video Editing,19
523,jalna,2020-08-01,16:46:31,Video Editing,19
524,mumbai,2020-08-01,16:46:31,Video Editing,19
525,hyderabad,2020-08-01,16:46:31,Video Editing,19
526,pune,2020-08-01,16:46:31,Video Editing,19
527,kolhapur,2020-08-01,16:46:31,Video Editing,19
528,mumbai,2020-08-01,16:46:31,Video Editing,19
529,new delhi,2020-08-01,16:46:31,Video Editing,20
530,guwahati,2020-08-01,16:46:31,Video Editing,20
531,kolkata,2020-08-01,16:46:31,Video Editing,20
532,pune,2020-08-01,16:46:31,Video Editing,20
533,mumbai,2020-08-01,16:46:31,Video Editing,20
534,nainital,2020-08-01,16:46:31,Video Editing,20
535,chandigarh,2020-08-01,16:46:31,Video Editing,20
536,patna,2020-08-01,16:46:31,Video Editing,21
537,silchar,2020-08-01,16:46:31,Video Editing,21
538,ladakh,2020-08-01,16:46:31,Video Editing,21
539,kannur ,2020-08-01,16:46:31,Video Editing,21
540,imphal,2020-08-01,16:46:31,Video Editing,21
541,mumbai,2020-08-01,16:46:31,Video Editing,21
542,kolkata,2020-08-01,16:46:31,Video Editing,21
543,new delhi,2020-08-01,16:46:31,Video Editing,21
544,bangalore,2020-08-01,16:46:31,Video Editing,22
545,chennai,2020-08-01,16:46:31,Video Editing,22
546,pune,2020-08-01,16:46:31,Video Editing,22
547,delhi,2020-08-01,16:46:31,Video Editing,22
548,new delhi,2020-08-01,16:46:31,Video Editing,22
549,kolhapur,2020-08-01,16:46:31,Video Editing,22
550,guwahati,2020-08-01,16:46:31,Video Editing,22
551,bangalore,2020-08-01,16:46:31,Video Editing,22
552,silchar,2020-08-01,16:46:31,Video Editing,22
553,guwahati,2020-08-01,16:46:31,Video Editing,22
554,imphal ,2020-08-01,16:46:31,Video Editing,23
555,tirupati,2020-08-01,16:46:31,Video Editing,23
556,chennai ,2020-08-01,16:46:31,Video Editing,23
557,silchar,2020-08-02,16:46:31,Video Editing,0
558,muscat,2020-08-02,16:46:31,Video Editing,1
559,chennai,2020-08-02,16:46:31,Video Editing,2
560,nagpur,2020-08-02,16:46:31,Video Editing,5
561,bhubaneswar ,2020-08-02,16:46:31,Video Editing,6
562,munger bihar,2020-08-02,16:46:31,Video Editing,7
563,tirupati,2020-08-02,16:46:31,Video Editing,8
564,samastipur,2020-08-02,16:46:31,Video Editing,9
565,yavatmal,2020-08-02,16:46:31,Video Editing,10
566,bangalore,2020-08-02,16:46:31,Video Editing,10
567,ratnagiri,2020-08-02,16:46:31,Video Editing,10
568,delhi,2020-08-02,16:46:31,Video Editing,11
569,ahmedabad,2020-08-02,16:46:31,Video Editing,11
570,chennai,2020-08-02,16:46:31,Video Editing,11
571,pune,2020-08-02,16:46:31,Video Editing,11
572,meerut ,2020-08-02,16:46:31,Video Editing,11
573,agartala,2020-08-02,16:46:31,Video Editing,12
574,surat,2020-08-02,16:46:31,Video Editing,12
575,rajasthan ,2020-08-02,16:46:31,Video Editing,12
576,patna(bihar),2020-08-02,16:46:31,Video Editing,12
577,pune,2020-08-02,16:46:31,Video Editing,12
578,jaipur,2020-08-02,16:46:31,Video Editing,13
579,mysuru,2020-08-02,16:46:31,Video Editing,13
580,pune,2020-08-02,16:46:31,Video Editing,13
581,pune,2020-08-02,16:46:31,Video Editing,14
582,kondapalli,2020-08-02,16:46:31,Video Editing,20
583,pune,2020-08-04,16:46:31,Video Editing,1
584,guwahati,2020-08-04,16:46:31,Video Editing,8
585,pune,2020-09-11,16:46:31,Video Editing,19
586,bhopal,2020-08-09,16:46:31,Canva,21
587,new delhi,2020-08-09,16:46:31,Canva,21
588,pune,2020-08-09,16:46:31,Canva,21
589,hyderabad ,2020-08-09,16:46:31,Canva,21
590,mumbai,2020-08-09,16:46:31,Canva,21
591,delhi,2020-08-09,16:46:31,Canva,21
592,pune,2020-08-09,16:46:31,Canva,21
593,pune,2020-08-09,16:46:31,Canva,21
594,delhi ,2020-08-09,16:46:31,Canva,21
595,allahabad,2020-08-09,16:46:31,Canva,21
596,bhilai ,2020-08-09,16:46:31,Canva,22
597,new delhi,2020-08-09,16:46:31,Canva,22
598,pune,2020-08-09,16:46:31,Canva,22
599,delhi,2020-08-09,16:46:31,Canva,22
600,delhi,2020-08-09,16:46:31,Canva,22
601,chinchwad,2020-08-09,16:46:31,Canva,22
602,navi mumbai,2020-08-09,16:46:31,Canva,22
603,saran( chapra ),2020-08-09,16:46:31,Canva,22
604,pune,2020-08-09,16:46:31,Canva,22
605,pune,2020-08-09,16:46:31,Canva,22
606,delhi,2020-08-09,16:46:31,Canva,23
607,delhi,2020-08-09,16:46:31,Canva,23
608,noida,2020-08-09,16:46:31,Canva,23
609,pune,2020-08-09,16:46:31,Canva,23
610,chennai ,2020-08-09,16:46:31,Canva,23
611,pune,2020-08-09,16:46:31,Canva,23
612,bhubaneswar,2020-08-10,16:46:31,Canva,0
613,pune,2020-08-10,16:46:31,Canva,0
614,pune,2020-08-10,16:46:31,Canva,0
615,ajmer,2020-08-10,16:46:31,Canva,1
616,bangalore,2020-08-10,16:46:31,Canva,2
617,mumbai,2020-08-10,16:46:31,Canva,2
618,bangalore,2020-08-10,16:46:31,Canva,6
619,new delhi,2020-08-10,16:46:31,Canva,7
620,gandhidham,2020-08-10,16:46:31,Canva,7
621,delhi,2020-08-10,16:46:31,Canva,8
622,karbi anglong,2020-08-10,16:46:31,Canva,8
623,noida,2020-08-10,16:46:31,Canva,9
624,pune,2020-08-10,16:46:31,Canva,9
625,ariyalur,2020-08-10,16:46:31,Canva,9
626,ariyalur,2020-08-10,16:46:31,Canva,9
627,pune,2020-08-10,16:46:31,Canva,9
628,mumbai ,2020-08-10,16:46:31,Canva,10
629,lonavala,2020-08-10,16:46:31,Canva,10
630,guwahati,2020-08-10,16:46:31,Canva,10
631,tezpur,2020-08-10,16:46:31,Canva,10
632,nagpur,2020-08-10,16:46:31,Canva,11
633,vadodara,2020-08-10,16:46:31,Canva,11
634,satara,2020-08-10,16:46:31,Canva,11
635,delhi,2020-08-10,16:46:31,Canva,11
636,"saharanpur, up",2020-08-10,16:46:31,Canva,11
637,varanasi,2020-08-10,16:46:31,Canva,11
638,bangalore ,2020-08-10,16:46:31,Canva,12
639,navi mumbai,2020-08-10,16:46:31,Canva,12
640,pune,2020-08-10,16:46:31,Canva,12
641,pune,2020-08-10,16:46:31,Canva,13
642,pune ,2020-08-10,16:46:31,Canva,13
643,bangalore,2020-08-10,16:46:31,Canva,13
644,gurgaon,2020-08-10,16:46:31,Canva,13
645,pune,2020-08-10,16:46:31,Canva,13
646,munger ,2020-08-10,16:46:31,Canva,14
647,pune,2020-08-10,16:46:31,Canva,14
648,thane west mumbai,2020-08-10,16:46:31,Canva,14
649,bhubaneswar,2020-08-10,16:46:31,Canva,14
650,mumbai,2020-08-10,16:46:31,Canva,14
651,thane,2020-08-10,16:46:31,Canva,14
652,mumbai,2020-08-10,16:46:31,Canva,14
653,indore,2020-08-10,16:46:31,Canva,14
654,mumbai,2020-08-10,16:46:31,Canva,14
655,chennai,2020-08-10,16:46:31,Canva,14
656,mumbai,2020-08-10,16:46:31,Canva,14
657,gurgaon,2020-08-10,16:46:31,Canva,14
658,mumbai,2020-08-10,16:46:31,Canva,14
659,pune,2020-08-10,16:46:31,Canva,14
660,guwahati,2020-08-10,16:46:31,Canva,14
661,kochi,2020-08-10,16:46:31,Canva,14
662,pune,2020-08-10,16:46:31,Canva,14
663,mumbai,2020-08-10,16:46:31,Canva,14
664,pune,2020-08-10,16:46:31,Canva,15
665,mumbai,2020-08-10,16:46:31,Canva,15
666,mumbai,2020-08-10,16:46:31,Canva,15
667,pune,2020-08-10,16:46:31,Canva,15
668,pune,2020-08-10,16:46:31,Canva,15
669,jabalpur,2020-08-10,16:46:31,Canva,15
670,mumbai,2020-08-10,16:46:31,Canva,15
671,pimpri chinchwad,2020-08-10,16:46:31,Canva,15
672,tirupathi,2020-08-10,16:46:31,Canva,15
673,chennai,2020-08-10,16:46:31,Canva,15
674,madhya pradesh,2020-08-10,16:46:31,Canva,15
675,mumbai,2020-08-10,16:46:31,Canva,15
676,hoshangabad ,2020-08-10,16:46:31,Canva,16
677,hoshangabad,2020-08-10,16:46:31,Canva,16
678,pune,2020-08-10,16:46:31,Canva,16
679,gurugram ,2020-08-10,16:46:31,Canva,16
680,new delhi,2020-08-10,16:46:31,Canva,16
681,ahmedabad,2020-08-10,16:46:31,Canva,16
682,sangli ,2020-08-10,16:46:31,Canva,16
683,jabalpur,2020-08-10,16:46:31,Canva,16
684,delhi,2020-08-10,16:46:31,Canva,16
685,newdelhi,2020-08-10,16:46:31,Canva,16
686,madurai,2020-08-10,16:46:31,Canva,16
687,nagpur,2020-08-10,16:46:31,Canva,16
688,pune,2020-08-10,16:46:31,Canva,16
689,chennai,2020-08-10,16:46:31,Canva,16
690,allahabad,2020-08-10,16:46:31,Canva,16
691,pune,2020-08-10,16:46:31,Canva,17
692,kolkata,2020-08-10,16:46:31,Canva,17
693,mumbai ,2020-08-10,16:46:31,Canva,17
694,patna,2020-08-10,16:46:31,Canva,17
695,new delhi,2020-08-10,16:46:31,Canva,17
696,chennai,2020-08-10,16:46:31,Canva,17
697,dehradun,2020-08-10,16:46:31,Canva,17
698,delhi,2020-08-10,16:46:31,Canva,17
699,lucknow,2020-08-10,16:46:31,Canva,17
700,imphal ,2020-08-10,16:46:31,Canva,17
701,aizawl,2020-08-10,16:46:31,Canva,17
702,delhi,2020-08-10,16:46:31,Canva,17
703,hyderabad,2020-08-10,16:46:31,Canva,17
704,mathura,2020-08-10,16:46:31,Canva,17
705,delhi-ncr,2020-08-10,16:46:31,Canva,18
706,bengaluru,2020-08-10,16:46:31,Canva,18
707,mumbai,2020-08-10,16:46:31,Canva,18
708,mumbai,2020-08-10,16:46:31,Canva,18
709,pune,2020-08-10,16:46:31,Canva,18
710,chennai,2020-08-10,16:46:31,Canva,18
711,delhi,2020-08-10,16:46:31,Canva,18
712,nagpur,2020-08-10,16:46:31,Canva,18
713,pune,2020-08-10,16:46:31,Canva,18
714,bastar chhattisgarh,2020-08-10,16:46:31,Canva,18
715,panaji ,2020-08-10,16:46:31,Canva,18
716,vasco ,2020-08-10,16:46:31,Canva,18
717,unknown,2020-08-10,16:46:31,Canva,18
718,panipat,2020-08-10,16:46:31,Canva,18
719,mumbai,2020-08-10,16:46:31,Canva,18
720,durg,2020-08-10,16:46:31,Canva,19
721,guwahati,2020-08-10,16:46:31,Canva,19
722,chandigarh,2020-08-10,16:46:31,Canva,19
723,nairobi,2020-08-10,16:46:31,Canva,19
724,pune,2020-08-10,16:46:31,Canva,19
725,jamnagar ,2020-08-10,16:46:31,Canva,19
726,nagpur,2020-08-10,16:46:31,Canva,19
727,new delhi,2020-08-10,16:46:31,Canva,19
728,lucknow,2020-08-10,16:46:31,Canva,19
729,yavatmal,2020-08-10,16:46:31,Canva,20
730,vijayawada,2020-08-10,16:46:31,Canva,20
731,gurgaon,2020-08-10,16:46:31,Canva,20
732,"beltola, guwahati",2020-08-10,16:46:31,Canva,20
733,pune,2020-08-10,16:46:31,Canva,20
734,pune,2020-08-10,16:46:31,Canva,20
735,kesinga,2020-08-10,16:46:31,Canva,20
736,ahmedabad,2020-08-10,16:46:31,Canva,20
737,indore,2020-08-10,16:46:31,Canva,20
738,lucknow ,2020-08-10,16:46:31,Canva,20
739,hyderabad ,2020-08-10,16:46:31,Canva,21
740,pune,2020-08-10,16:46:31,Canva,21
741,"baripada, mayurbhanj",2020-08-10,16:46:31,Canva,21
742,bhopal,2020-08-10,16:46:31,Canva,21
743,new delhi,2020-08-10,16:46:31,Canva,21
744,thane west,2020-08-10,16:46:31,Canva,21
745,kangra,2020-08-10,16:46:31,Canva,21
746,gurgaon,2020-08-10,16:46:31,Canva,21
747,lucknow ,2020-08-10,16:46:31,Canva,21
748,pune,2020-08-10,16:46:31,Canva,21
749,hyderabad,2020-08-10,16:46:31,Canva,21
750,delhi,2020-08-10,16:46:31,Canva,21
751,delhi,2020-08-10,16:46:31,Canva,22
752,chennai ,2020-08-10,16:46:31,Canva,22
753,mathura,2020-08-10,16:46:31,Canva,22
754,hyderabad,2020-08-10,16:46:31,Canva,22
755,bangalore,2020-08-10,16:46:31,Canva,22
756,nagothane,2020-08-10,16:46:31,Canva,22
757,osmanabad,2020-08-10,16:46:31,Canva,23
758,palakkad,2020-08-10,16:46:31,Canva,23
759,mumbai,2020-08-10,16:46:31,Canva,23
760,meerut,2020-08-11,16:46:31,Canva,2
761,mumbai,2020-08-11,16:46:31,Canva,8
762,new delhi,2020-08-11,16:46:31,Canva,8
763,agra,2020-08-11,16:46:31,Canva,8
764,new delhi,2020-08-11,16:46:31,Canva,8
765,pune,2020-08-11,16:46:31,Canva,8
766,pune,2020-08-11,16:46:31,Canva,9
767,pune,2020-08-11,16:46:31,Canva,9
768,new delhi,2020-08-11,16:46:31,Canva,9
769,guwahati,2020-08-11,16:46:31,Canva,9
770,mumbai,2020-08-11,16:46:31,Canva,9
771,karnal,2020-08-11,16:46:31,Canva,9
772,hyderabad,2020-08-11,16:46:31,Canva,9
773,guwahati,2020-08-11,16:46:31,Canva,9
774,hyderabad,2020-08-11,16:46:31,Canva,9
775,pune,2020-08-11,16:46:31,Canva,10
776,mumbai,2020-08-11,16:46:31,Canva,10
777,bangalore ,2020-08-11,16:46:31,Canva,10
778,bhiwadi,2020-08-11,16:46:31,Canva,10
779,hyderabad,2020-08-11,16:46:31,Canva,10
780,new delhi,2020-08-11,16:46:31,Canva,10
781,jaipur,2020-08-11,16:46:31,Canva,10
782,sonbhadra,2020-08-11,16:46:31,Canva,10
783,mumbai,2020-08-11,16:46:31,Canva,11
784,pune,2020-08-11,16:46:31,Canva,11
785,pune,2020-08-11,16:46:31,Canva,11
786,mumbai,2020-08-11,16:46:31,Canva,11
787,jamshedpur,2020-08-11,16:46:31,Canva,11
788,madurai,2020-08-11,16:46:31,Canva,11
789,chennai,2020-08-11,16:46:31,Canva,11
790,indore,2020-08-11,16:46:31,Canva,11
791,navi mumbai,2020-08-11,16:46:31,Canva,12
792,chennai,2020-08-11,16:46:31,Canva,12
793,dharmapuri,2020-08-11,16:46:31,Canva,12
794,ernakulam,2020-08-11,16:46:31,Canva,12
795,trivandrum,2020-08-11,16:46:31,Canva,12
796,bangalore,2020-08-11,16:46:31,Canva,12
797,mumbai,2020-08-11,16:46:31,Canva,12
798,kolkata,2020-08-11,16:46:31,Canva,12
799,pune,2020-08-11,16:46:31,Canva,13
800,pune,2020-08-11,16:46:31,Canva,13
801,pune,2020-08-11,16:46:31,Canva,13
802,raipur ,2020-08-11,16:46:31,Canva,13
803,new delhi ,2020-08-11,16:46:31,Canva,13
804,madhubani,2020-08-11,16:46:31,Canva,13
805,pune,2020-08-11,16:46:31,Canva,13
806,delhi,2020-08-11,16:46:31,Canva,14
807,noida,2020-08-11,16:46:31,Canva,14
808,ghaziabad ,2020-08-11,16:46:31,Canva,14
809,nainital,2020-08-11,16:46:31,Canva,14
810,mumbai,2020-08-11,16:46:31,Canva,14
811,mumbai,2020-08-11,16:46:31,Canva,14
812,pune,2020-08-11,16:46:31,Canva,14
813,delhi,2020-08-11,16:46:31,Canva,15
814,allahabad,2020-08-11,16:46:31,Canva,15
815,noida,2020-08-11,16:46:31,Canva,15
816,kolkata,2020-08-11,16:46:31,Canva,15
817,kharghar,2020-08-11,16:46:31,Canva,16
818,pune,2020-08-11,16:46:31,Canva,18
819,gurugram,2020-08-11,16:46:31,Canva,18
820,kohima,2020-08-11,16:46:31,Canva,18
821,mumbai,2020-08-11,16:46:31,Canva,19
822,delhi,2020-08-11,16:46:31,Canva,19
823,new delhi,2020-08-11,16:46:31,Canva,20
824,bangalore,2020-08-11,16:46:31,Canva,20
825,kolkata,2020-08-11,16:46:31,Canva,20
826,chennai,2020-08-11,16:46:31,Canva,20
827,kolkata,2020-08-11,16:46:31,Canva,20
828,chennai,2020-08-11,16:46:31,Canva,21
829,chennai,2020-08-11,16:46:31,Canva,21
830,"agra, uttar pradesh",2020-08-11,16:46:31,Canva,22
831,ahmedabad,2020-08-11,16:46:31,Canva,22
832,pune,2020-08-11,16:46:31,Canva,22
833,bangalore,2020-08-11,16:46:31,Canva,22
834,talasari,2020-08-11,16:46:31,Canva,22
835,vizag ,2020-08-11,16:46:31,Canva,23
836,kollata,2020-08-12,16:46:31,Canva,2
837,delhi,2020-08-12,16:46:31,Canva,2
838,new delhi,2020-08-12,16:46:31,Canva,8
839,sultanpur,2020-08-12,16:46:31,Canva,9
840,"shahdara, north east delhi",2020-08-12,16:46:31,Canva,9
841,kolkata,2020-08-12,16:46:31,Canva,9
842,new delhi,2020-08-12,16:46:31,Canva,10
843,mumbai city,2020-08-12,16:46:31,Canva,10
844,bargarh,2020-08-12,16:46:31,Canva,11
845,gujarat,2020-08-12,16:46:31,Canva,12
846,gurugram,2020-08-12,16:46:31,Canva,13
847,pune,2020-08-12,16:46:31,Canva,13
848,bangalore,2020-08-12,16:46:31,Canva,13
849,pune,2020-08-12,16:46:31,Canva,13
850,chennai,2020-08-12,16:46:31,Canva,14
851,bhilwara,2020-08-12,16:46:31,Canva,14
852,chennai,2020-08-12,16:46:31,Canva,14
853,pune,2020-08-12,16:46:31,Canva,14
854,chandigarh,2020-08-12,16:46:31,Canva,14
855,delhi/lucknow,2020-08-12,16:46:31,Canva,14
856,mumbai,2020-08-12,16:46:31,Canva,15
857,pune,2020-08-12,16:46:31,Canva,15
858,kochi,2020-08-12,16:46:31,Canva,15
859,"kottayam, kerala",2020-08-12,16:46:31,Canva,16
860,bhubaneshwar,2020-08-12,16:46:31,Canva,16
861,navi mumbai,2020-08-12,16:46:31,Canva,16
862,chennai,2020-08-12,16:46:31,Canva,16
863,thane,2020-08-12,16:46:31,Canva,16
864,kolkata,2020-08-12,16:46:31,Canva,16
865,bangalore,2020-08-12,16:46:31,Canva,17
866,chennai,2020-08-12,16:46:31,Canva,17
867,mumbai,2020-08-12,16:46:31,Canva,18
868,pune,2020-08-12,16:46:31,Canva,18
869,siliguri,2020-08-12,16:46:31,Canva,18
870,visakhapatnam,2020-08-12,16:46:31,Canva,18
871,mumbai,2020-08-12,16:46:31,Canva,19
872,nagpur,2020-08-12,16:46:31,Canva,19
873,indore,2020-08-12,16:46:31,Canva,20
874,bengaluru,2020-08-12,16:46:31,Canva,22
875,ankola,2020-08-12,16:46:31,Canva,22
876,ranchi,2020-08-12,16:46:31,Canva,23
877,mangalore,2020-08-12,16:46:31,Canva,23
878,nagpur,2020-08-12,16:46:31,Canva,23
879,surat,2020-08-12,16:46:31,Canva,23
880,gandevi,2020-08-12,16:46:31,Canva,23
881,pune,2020-08-12,16:46:31,Canva,23
882,lucknow,2020-08-12,16:46:31,Canva,23
883,pune,2020-08-12,16:46:31,Canva,23
884,jhunjhunu,2020-08-12,16:46:31,Canva,23
885,"kampala, uganda",2020-08-13,16:46:31,Canva,0
886,chennai,2020-08-13,16:46:31,Canva,0
887,silchar,2020-08-13,16:46:31,Canva,0
888,pune,2020-08-13,16:46:31,Canva,0
889,pune,2020-08-13,16:46:31,Canva,0
890,hyderabad ,2020-08-13,16:46:31,Canva,0
891,eluru,2020-08-13,16:46:31,Canva,7
892,pune,2020-08-13,16:46:31,Canva,8
893,bangalore,2020-08-13,16:46:31,Canva,8
894,chennai,2020-08-13,16:46:31,Canva,10
895,jaipur,2020-08-13,16:46:31,Canva,11
896,eluru,2020-08-13,16:46:31,Canva,12
897,navi mumbai,2020-08-13,16:46:31,Canva,12
898,mumbai,2020-08-13,16:46:31,Canva,12
899,johannesburg,2020-08-13,16:46:31,Canva,12
900,bangalore,2020-08-13,16:46:31,Canva,12
901,guwahati,2020-08-13,16:46:31,Canva,13
902,dimapur,2020-08-13,16:46:31,Canva,13
903,guwahati,2020-08-13,16:46:31,Canva,13
904,saharanpur ,2020-08-13,16:46:31,Canva,13
905,kanpur,2020-08-13,16:46:31,Canva,13
906,bengaluru,2020-08-13,16:46:31,Canva,13
907,pune,2020-08-13,16:46:31,Canva,14
908,guwahati,2020-08-13,16:46:31,Canva,14
909,thalassery ,2020-08-13,16:46:31,Canva,15
910,chennai,2020-08-13,16:46:31,Canva,15
911,pathanamthitta ,2020-08-13,16:46:31,Canva,15
912,surat,2020-08-13,16:46:31,Canva,15
913,pune,2020-08-13,16:46:31,Canva,15
914,pune,2020-08-13,16:46:31,Canva,15
915,pune,2020-08-13,16:46:31,Canva,16
916,new delhi,2020-08-13,16:46:31,Canva,16
917,bengaluru,2020-08-13,16:46:31,Canva,16
918,sivasagar,2020-08-13,16:46:31,Canva,17
919,windhoek,2020-08-13,16:46:31,Canva,17
920,mumbai,2020-08-13,16:46:31,Canva,18
921,pune ,2020-08-13,16:46:31,Canva,21
922,lucknow,2020-08-13,16:46:31,Canva,21
923,dhule,2020-08-13,16:46:31,Canva,21
924,pune,2020-08-13,16:46:31,Canva,21
925,varanasi,2020-08-13,16:46:31,Canva,21
926,"haryana ,delhi",2020-08-13,16:46:31,Canva,21
927,new delhi ,2020-08-13,16:46:31,Canva,21
928,banglore,2020-08-13,16:46:31,Canva,21
929,rajasthan,2020-08-13,16:46:31,Canva,21
930,noida,2020-08-13,16:46:31,Canva,21
931,azamgarh u.p,2020-08-13,16:46:31,Canva,21
932,indore,2020-08-13,16:46:31,Canva,22
933,pune,2020-08-14,16:46:31,Canva,0
934,bikramganj,2020-08-14,16:46:31,Canva,7
935,nagpur,2020-08-14,16:46:31,Canva,9
936,arwal,2020-08-14,16:46:31,Canva,9
937,kanpur,2020-08-14,16:46:31,Canva,10
938,banglore,2020-08-14,16:46:31,Canva,12
939,delhi ,2020-08-14,16:46:31,Canva,13
940,hyderabad,2020-08-14,16:46:31,Canva,14
941,patna (bihar) ,2020-08-14,16:46:31,Canva,15
942,delhi,2020-08-14,16:46:31,Canva,15
943,chennai,2020-08-14,16:46:31,Canva,16
944,new delhi,2020-08-14,16:46:31,Canva,16
945,new delhi,2020-08-14,16:46:31,Canva,16
946,chennai,2020-08-14,16:46:31,Canva,17
947,chittaranjan west bengal,2020-08-14,16:46:31,Canva,18
948,chennai,2020-08-14,16:46:31,Canva,18
949,chennai,2020-08-14,16:46:31,Canva,18
950,sasasaram ,2020-08-14,16:46:31,Canva,19
951,manapparai,2020-08-14,16:46:31,Canva,19
952,delhi,2020-08-14,16:46:31,Canva,19
953,samastipur,2020-08-14,16:46:31,Canva,20
954,chennai,2020-08-14,16:46:31,Canva,22
955,jorhat,2020-08-14,16:46:31,Canva,23
956,navi mumbai,2020-08-15,16:46:31,Canva,0
957,"velachery, chennai",2020-08-15,16:46:31,Canva,7
958,pune,2020-08-15,16:46:31,Canva,15
959,kolkata,2020-08-15,16:46:31,Canva,16
960,pune ,2020-08-15,16:46:31,Canva,16
961,asansol,2020-08-15,16:46:31,Canva,19
962,goalpara,2020-08-15,16:46:31,Canva,23
963,delhi,2020-08-16,16:46:31,Canva,1
964,mumbai,2020-08-16,16:46:31,Canva,3
965,mumbai,2020-08-16,16:46:31,Canva,5
966,patna,2020-08-16,16:46:31,Canva,6
967,patna,2020-08-16,16:46:31,Canva,7
968,bangalore,2020-08-16,16:46:31,Canva,7
969,darbhanga,2020-08-16,16:46:31,Canva,7
970,jorhat,2020-08-16,16:46:31,Canva,8
971,indore,2020-08-16,16:46:31,Canva,8
972,caloocan city,2020-08-16,16:46:31,Canva,8
973,patna,2020-08-16,16:46:31,Canva,8
974,khordha ,2020-08-16,16:46:31,Canva,9
975,siwan,2020-08-16,16:46:31,Canva,9
976,pune,2020-08-16,16:46:31,Canva,9
977,ambajogai ,2020-08-16,16:46:31,Canva,9
978,jehanabad ,2020-08-16,16:46:31,Canva,9
979,salem,2020-08-16,16:46:31,Canva,9
980,ambikapur ,2020-08-16,16:46:31,Canva,10
981,patna,2020-08-16,16:46:31,Canva,10
982,thane west,2020-08-16,16:46:31,Canva,11
983,bhopal,2020-08-16,16:46:31,Canva,12
984,algiers ,2020-08-16,16:46:31,Canva,12
985,pune,2020-08-16,16:46:31,Canva,12
986,lahore,2020-08-16,16:46:31,Canva,12
987,"bhubaneswar,odisha",2020-08-16,16:46:31,Canva,12
988,chandigarh,2020-08-16,16:46:31,Canva,12
989,delhi,2020-08-16,16:46:31,Canva,12
990,bengaluru,2020-08-16,16:46:31,Canva,12
991,kuppam,2020-08-16,16:46:31,Canva,13
992,shamli u.p.,2020-08-16,16:46:31,Canva,13
993,mumbai,2020-08-16,16:46:31,Canva,13
994,mumbai,2020-08-16,16:46:31,Canva,13
995,kuppam,2020-08-16,16:46:31,Canva,13
996,coimbatore,2020-08-16,16:46:31,Canva,13
997,delhi,2020-08-16,16:46:31,Canva,14
998,delhi,2020-08-16,16:46:31,Canva,14
999,kamrup metro,2020-08-16,16:46:31,Canva,14
1000,delhi,2020-08-16,16:46:31,Canva,14
1001,delhi,2020-08-16,16:46:31,Canva,14
1002,chennai,2020-08-16,16:46:31,Canva,15
1003,caloocan,2020-08-16,16:46:31,Canva,16
1004,pune,2020-08-16,16:46:31,Canva,16
1005,pune,2020-08-16,16:46:31,Canva,16
1006,kolkata ,2020-08-16,16:46:31,Canva,17
1007,digboi ,2020-08-16,16:46:31,Canva,18
1008,dibrugarh,2020-08-16,16:46:31,Canva,18
1009,rajam,2020-08-16,16:46:31,Canva,18
1010,guwahati,2020-08-16,16:46:31,Canva,18
1011,delhi,2020-08-16,16:46:31,Canva,18
1012,ananthapur ,2020-08-16,16:46:31,Canva,18
1013,caloocan city,2020-08-16,16:46:31,Canva,19
1014,surigao city,2020-08-16,16:46:31,Canva,20
1015,hyderabad,2020-08-16,16:46:31,Canva,20
1016,hyderabad ,2020-08-16,16:46:31,Canva,20
1017,dhanbad,2020-08-16,16:46:31,Canva,20
1018,guwahati,2020-08-16,16:46:31,Canva,20
1019,pune,2020-08-16,16:46:31,Canva,21
1020,nagpur,2020-08-16,16:46:31,Canva,21
1021,mumbai,2020-08-16,16:46:31,Canva,21
1022,lucknow,2020-08-16,16:46:31,Canva,21
1023,pasig,2020-08-16,16:46:31,Canva,21
1024,pune ,2020-08-16,16:46:31,Canva,21
1025,chennai,2020-08-16,16:46:31,Canva,21
1026,new delhi,2020-08-16,16:46:31,Canva,21
1027,jind,2020-08-16,16:46:31,Canva,22
1028,mumbai,2020-08-16,16:46:31,Canva,22
1029,ahmedabad,2020-08-16,16:46:31,Canva,22
1030,chennai,2020-08-16,16:46:31,Canva,22
1031,bangalore,2020-08-16,16:46:31,Canva,22
